Momentum_MeV/c	Charge_pC	ChargeDen_pC/MeV/c	acepAngle_mrad	NrmMmt_MeV/c/T	gap Mmt_MeV/c
1.00822611e+02	5.65324666e-02	2.87887812e-01	8.33806968e+00	5.02855917e+02	0.00000000e+00
1.01018981e+02	5.74792581e-02	2.92709284e-01	8.33821924e+00	5.03835317e+02	0.00000000e+00
1.01215351e+02	5.89058708e-02	2.99974214e-01	8.33836613e+00	5.04814718e+02	0.00000000e+00
1.01411721e+02	5.77592500e-02	2.94135124e-01	8.33851132e+00	5.05794118e+02	0.00000000e+00
1.01608090e+02	5.73477116e-02	2.92039393e-01	8.33865573e+00	5.06773519e+02	0.00000000e+00
1.01804460e+02	5.76655303e-02	2.93657863e-01	8.33880028e+00	5.07752919e+02	0.00000000e+00
1.02000830e+02	5.93236838e-02	3.02101899e-01	8.33894584e+00	5.08732319e+02	0.00000000e+00
1.02197200e+02	5.75722648e-02	2.93182914e-01	8.33909328e+00	5.09711720e+02	0.00000000e+00
1.02393570e+02	5.76112097e-02	2.93381239e-01	8.33924346e+00	5.10691120e+02	0.00000000e+00
1.02589939e+02	5.83123850e-02	2.96951927e-01	8.33939634e+00	5.11670521e+02	0.00000000e+00
1.02786309e+02	5.77238868e-02	2.93955039e-01	8.33955093e+00	5.12649921e+02	0.00000000e+00
1.02982679e+02	5.69023860e-02	2.89771602e-01	8.33970621e+00	5.13629321e+02	0.00000000e+00
1.03179049e+02	5.59652753e-02	2.84999428e-01	8.33986116e+00	5.14608722e+02	0.00000000e+00
1.03375419e+02	5.61867357e-02	2.86127200e-01	8.34001481e+00	5.15588122e+02	0.00000000e+00
1.03571788e+02	5.81362311e-02	2.96054875e-01	8.34016620e+00	5.16567523e+02	0.00000000e+00
1.03768158e+02	5.78163152e-02	2.94425725e-01	8.34031440e+00	5.17546923e+02	0.00000000e+00
1.03964528e+02	5.67202700e-02	2.88844188e-01	8.34045851e+00	5.18526324e+02	0.00000000e+00
1.04160898e+02	5.69096807e-02	2.89808749e-01	8.34059765e+00	5.19505724e+02	0.00000000e+00
1.04357267e+02	5.73482059e-02	2.92041909e-01	8.34073114e+00	5.20485124e+02	0.00000000e+00
1.04553637e+02	5.74457985e-02	2.92538894e-01	8.34085954e+00	5.21464525e+02	0.00000000e+00
1.04750007e+02	5.51430042e-02	2.80812067e-01	8.34098377e+00	5.22443925e+02	0.00000000e+00
1.04946377e+02	5.42821757e-02	2.76428355e-01	8.34110464e+00	5.23423326e+02	0.00000000e+00
1.05142747e+02	5.61923753e-02	2.86155919e-01	8.34122301e+00	5.24402726e+02	0.00000000e+00
1.05339116e+02	5.63955527e-02	2.87190587e-01	8.34133967e+00	5.25382126e+02	0.00000000e+00
1.05535486e+02	5.54099542e-02	2.82171492e-01	8.34145538e+00	5.26361527e+02	0.00000000e+00
1.05731856e+02	5.51535785e-02	2.80865916e-01	8.34157087e+00	5.27340927e+02	0.00000000e+00
1.05928226e+02	5.48595959e-02	2.79368829e-01	8.34168689e+00	5.28320328e+02	0.00000000e+00
1.06124595e+02	5.56833076e-02	2.83563526e-01	8.34180414e+00	5.29299728e+02	0.00000000e+00
1.06320965e+02	5.65068129e-02	2.87757172e-01	8.34192323e+00	5.30279128e+02	0.00000000e+00
1.06517335e+02	5.60070096e-02	2.85211957e-01	8.34204296e+00	5.31258529e+02	0.00000000e+00
1.06713705e+02	5.55916449e-02	2.83096740e-01	8.34216275e+00	5.32237929e+02	0.00000000e+00
1.06910075e+02	5.61558589e-02	2.85969962e-01	8.34228258e+00	5.33217330e+02	0.00000000e+00
1.07106444e+02	5.63290062e-02	2.86851703e-01	8.34240246e+00	5.34196730e+02	0.00000000e+00
1.07302814e+02	5.56423980e-02	2.83355197e-01	8.34252235e+00	5.35176130e+02	0.00000000e+00
1.07499184e+02	5.42318675e-02	2.76172164e-01	8.34264226e+00	5.36155531e+02	0.00000000e+00
1.07695554e+02	5.44228002e-02	2.77144476e-01	8.34276216e+00	5.37134931e+02	0.00000000e+00
1.07891923e+02	5.54051596e-02	2.82147076e-01	8.34288205e+00	5.38114332e+02	0.00000000e+00
1.08088293e+02	5.56183364e-02	2.83232665e-01	8.34300192e+00	5.39093732e+02	0.00000000e+00
1.08284663e+02	5.53768874e-02	2.82003101e-01	8.34312175e+00	5.40073132e+02	0.00000000e+00
1.08481033e+02	5.57775978e-02	2.84043692e-01	8.34324156e+00	5.41052533e+02	0.00000000e+00
1.08677403e+02	5.75688311e-02	2.93165429e-01	8.34336135e+00	5.42031933e+02	0.00000000e+00
1.08873772e+02	5.79881474e-02	2.95300769e-01	8.34348115e+00	5.43011334e+02	0.00000000e+00
1.09070142e+02	5.75466940e-02	2.93052697e-01	8.34360096e+00	5.43990734e+02	0.00000000e+00
1.09266512e+02	5.56569834e-02	2.83429472e-01	8.34372079e+00	5.44970134e+02	0.00000000e+00
1.09462882e+02	5.59629353e-02	2.84987511e-01	8.34384065e+00	5.45949535e+02	0.00000000e+00
1.09659252e+02	5.59277960e-02	2.84808567e-01	8.34396055e+00	5.46928935e+02	0.00000000e+00
1.09855621e+02	5.57797236e-02	2.84054518e-01	8.34408050e+00	5.47908336e+02	0.00000000e+00
1.10051991e+02	5.52928894e-02	2.81575347e-01	8.34420050e+00	5.48887736e+02	0.00000000e+00
1.10248361e+02	5.46610866e-02	2.78357934e-01	8.34432056e+00	5.49867136e+02	0.00000000e+00
1.10444731e+02	5.50716616e-02	2.80448760e-01	8.34444191e+00	5.50846537e+02	0.00000000e+00
1.10641100e+02	5.54445044e-02	2.82347437e-01	8.34456571e+00	5.51825937e+02	0.00000000e+00
1.10837470e+02	5.56351612e-02	2.83318344e-01	8.34469104e+00	5.52805338e+02	0.00000000e+00
1.11033840e+02	5.49613646e-02	2.79887079e-01	8.34481681e+00	5.53784738e+02	0.00000000e+00
1.11230210e+02	5.54048501e-02	2.82145500e-01	8.34494201e+00	5.54764139e+02	0.00000000e+00
1.11426580e+02	5.53508790e-02	2.81870656e-01	8.34506560e+00	5.55743539e+02	0.00000000e+00
1.11622949e+02	5.61338006e-02	2.85857632e-01	8.34518671e+00	5.56722939e+02	0.00000000e+00
1.11819319e+02	5.59513231e-02	2.84928377e-01	8.34530421e+00	5.57702340e+02	0.00000000e+00
1.12015689e+02	5.41508737e-02	2.75759708e-01	8.34541741e+00	5.58681740e+02	0.00000000e+00
1.12212059e+02	5.20827291e-02	2.65227820e-01	8.34552521e+00	5.59661141e+02	0.00000000e+00
1.12408428e+02	5.24742247e-02	2.67221486e-01	8.34562682e+00	5.60640541e+02	0.00000000e+00
1.12604798e+02	5.34333105e-02	2.72105566e-01	8.34572170e+00	5.61619941e+02	0.00000000e+00
1.12801168e+02	5.46976832e-02	2.78544300e-01	8.34581157e+00	5.62599342e+02	0.00000000e+00
1.12997538e+02	5.43744393e-02	2.76898201e-01	8.34589780e+00	5.63578742e+02	0.00000000e+00
1.13193908e+02	5.38983540e-02	2.74473769e-01	8.34598207e+00	5.64558143e+02	0.00000000e+00
1.13390277e+02	5.38553184e-02	2.74254613e-01	8.34606576e+00	5.65537543e+02	0.00000000e+00
1.13586647e+02	5.45790517e-02	2.77940177e-01	8.34615033e+00	5.66516943e+02	0.00000000e+00
1.13783017e+02	5.52220005e-02	2.81214350e-01	8.34623731e+00	5.67496344e+02	0.00000000e+00
1.13979387e+02	5.52685976e-02	2.81451643e-01	8.34632798e+00	5.68475744e+02	0.00000000e+00
1.14175756e+02	5.48044338e-02	2.79087920e-01	8.34642384e+00	5.69455145e+02	0.00000000e+00
1.14372126e+02	5.48506086e-02	2.79323062e-01	8.34652656e+00	5.70434545e+02	0.00000000e+00
1.14568496e+02	5.52236231e-02	2.81222614e-01	8.34663787e+00	5.71413945e+02	0.00000000e+00
1.14764866e+02	5.60343776e-02	2.85351327e-01	8.34675672e+00	5.72393346e+02	0.00000000e+00
1.14961236e+02	5.59365311e-02	2.84853050e-01	8.34688067e+00	5.73372746e+02	0.00000000e+00
1.15157605e+02	5.53368850e-02	2.81799392e-01	8.34700793e+00	5.74352147e+02	0.00000000e+00
1.15353975e+02	5.52022643e-02	2.81113845e-01	8.34713635e+00	5.75331547e+02	0.00000000e+00
1.15550345e+02	5.54033636e-02	2.82137930e-01	8.34726400e+00	5.76310947e+02	0.00000000e+00
1.15746715e+02	5.64178182e-02	2.87303972e-01	8.34738885e+00	5.77290348e+02	0.00000000e+00
1.15943085e+02	5.60175384e-02	2.85265574e-01	8.34750918e+00	5.78269748e+02	0.00000000e+00
1.16139454e+02	5.52110856e-02	2.81158767e-01	8.34762293e+00	5.79249149e+02	0.00000000e+00
1.16335824e+02	5.51634337e-02	2.80916103e-01	8.34772866e+00	5.80228549e+02	0.00000000e+00
1.16532194e+02	5.61336416e-02	2.85856822e-01	8.34782828e+00	5.81207949e+02	0.00000000e+00
1.16728564e+02	5.64874972e-02	2.87658808e-01	8.34792352e+00	5.82187350e+02	0.00000000e+00
1.16924933e+02	5.49559082e-02	2.79859293e-01	8.34801534e+00	5.83166750e+02	0.00000000e+00
1.17121303e+02	5.51844844e-02	2.81023302e-01	8.34810455e+00	5.84146151e+02	0.00000000e+00
1.17317673e+02	5.47431584e-02	2.78775879e-01	8.34819186e+00	5.85125551e+02	0.00000000e+00
1.17514043e+02	5.47175534e-02	2.78645487e-01	8.34827804e+00	5.86104951e+02	0.00000000e+00
1.17710413e+02	5.54629789e-02	2.82441517e-01	8.34836384e+00	5.87084352e+02	0.00000000e+00
1.17906782e+02	5.64511803e-02	2.87473867e-01	8.34844994e+00	5.88063752e+02	0.00000000e+00
1.18103152e+02	5.82094379e-02	2.96427676e-01	8.34853711e+00	5.89043153e+02	0.00000000e+00
1.18299522e+02	5.71642419e-02	2.91105085e-01	8.34862595e+00	5.90022553e+02	0.00000000e+00
1.18495892e+02	5.72974768e-02	2.91783575e-01	8.34871584e+00	5.91001954e+02	0.00000000e+00
1.18692261e+02	5.76001760e-02	2.93325050e-01	8.34880580e+00	5.91981354e+02	0.00000000e+00
1.18888631e+02	5.79570653e-02	2.95142485e-01	8.34889582e+00	5.92960754e+02	0.00000000e+00
1.19085001e+02	5.76710761e-02	2.93686104e-01	8.34898586e+00	5.93940155e+02	0.00000000e+00
1.19281371e+02	5.81446944e-02	2.96097974e-01	8.34907593e+00	5.94919555e+02	0.00000000e+00
1.19477741e+02	5.77582194e-02	2.94129876e-01	8.34916600e+00	5.95898956e+02	0.00000000e+00
1.19674110e+02	5.67273949e-02	2.88880471e-01	8.34925608e+00	5.96878356e+02	0.00000000e+00
1.19870480e+02	5.78424860e-02	2.94558998e-01	8.34934614e+00	5.97857756e+02	0.00000000e+00
1.20066850e+02	5.87480064e-02	2.99170300e-01	8.34943619e+00	5.98837157e+02	0.00000000e+00
1.20263220e+02	5.90653090e-02	3.00786142e-01	8.34952621e+00	5.99816557e+02	0.00000000e+00
1.20459589e+02	5.92259050e-02	3.01603967e-01	8.34961620e+00	6.00795958e+02	0.00000000e+00
1.20655959e+02	5.83019891e-02	2.96898987e-01	8.34970618e+00	6.01775358e+02	0.00000000e+00
1.20852329e+02	5.83616525e-02	2.97202819e-01	8.34979615e+00	6.02754758e+02	0.00000000e+00
1.21048699e+02	5.94206323e-02	3.02595602e-01	8.34988614e+00	6.03734159e+02	0.00000000e+00
1.21245069e+02	6.01327375e-02	3.06221951e-01	8.34997613e+00	6.04713559e+02	0.00000000e+00
1.21441438e+02	6.04938709e-02	3.08060999e-01	8.35006615e+00	6.05692960e+02	0.00000000e+00
1.21637808e+02	6.07318122e-02	3.09272699e-01	8.35015620e+00	6.06672360e+02	0.00000000e+00
1.21834178e+02	6.02065864e-02	3.06598021e-01	8.35024629e+00	6.07651760e+02	0.00000000e+00
1.22030548e+02	5.90518121e-02	3.00717410e-01	8.35033642e+00	6.08631161e+02	0.00000000e+00
1.22226918e+02	5.94696163e-02	3.02845050e-01	8.35042661e+00	6.09610561e+02	0.00000000e+00
1.22423287e+02	6.06864591e-02	3.09041741e-01	8.35051754e+00	6.10589962e+02	0.00000000e+00
1.22619657e+02	6.07426759e-02	3.09328021e-01	8.35061108e+00	6.11569362e+02	0.00000000e+00
1.22816027e+02	6.15784225e-02	3.13584005e-01	8.35070648e+00	6.12548762e+02	0.00000000e+00
1.23012397e+02	5.99722275e-02	3.05404564e-01	8.35080265e+00	6.13528163e+02	0.00000000e+00
1.23208766e+02	5.88744385e-02	2.99814147e-01	8.35089850e+00	6.14507563e+02	0.00000000e+00
1.23405136e+02	5.91183899e-02	3.01056453e-01	8.35099300e+00	6.15486964e+02	0.00000000e+00
1.23601506e+02	6.07726202e-02	3.09480511e-01	8.35108509e+00	6.16466364e+02	0.00000000e+00
1.23797876e+02	6.22434756e-02	3.16970744e-01	8.35117379e+00	6.17445764e+02	0.00000000e+00
1.23994246e+02	6.25338508e-02	3.18449460e-01	8.35125808e+00	6.18425165e+02	0.00000000e+00
1.24190615e+02	6.14958775e-02	3.13163650e-01	8.35133703e+00	6.19404565e+02	0.00000000e+00
1.24386985e+02	6.10770787e-02	3.11030945e-01	8.35140975e+00	6.20383966e+02	0.00000000e+00
1.24583355e+02	6.15360633e-02	3.13368294e-01	8.35147599e+00	6.21363366e+02	0.00000000e+00
1.24779725e+02	6.19361869e-02	3.15405896e-01	8.35153705e+00	6.22342766e+02	0.00000000e+00
1.24976094e+02	6.16708307e-02	3.14054587e-01	8.35159441e+00	6.23322167e+02	0.00000000e+00
1.25172464e+02	6.25158149e-02	3.18357613e-01	8.35164950e+00	6.24301567e+02	0.00000000e+00
1.25368834e+02	6.23010473e-02	3.17263924e-01	8.35170369e+00	6.25280968e+02	0.00000000e+00
1.25565204e+02	6.23354996e-02	3.17439369e-01	8.35175836e+00	6.26260368e+02	0.00000000e+00
1.25761574e+02	6.23499948e-02	3.17513185e-01	8.35181485e+00	6.27239769e+02	0.00000000e+00
1.25957943e+02	6.25211998e-02	3.18385035e-01	8.35187448e+00	6.28219169e+02	0.00000000e+00
1.26154313e+02	6.38635009e-02	3.25220614e-01	8.35193859e+00	6.29198569e+02	0.00000000e+00
1.26350683e+02	6.35555891e-02	3.23652594e-01	8.35200856e+00	6.30177970e+02	0.00000000e+00
1.26547053e+02	6.38767477e-02	3.25288073e-01	8.35208735e+00	6.31157370e+02	0.00000000e+00
1.26743422e+02	6.36631910e-02	3.24200550e-01	8.35217438e+00	6.32136771e+02	0.00000000e+00
1.26939792e+02	6.36338503e-02	3.24051134e-01	8.35226749e+00	6.33116171e+02	0.00000000e+00
1.27136162e+02	6.45412926e-02	3.28672223e-01	8.35236454e+00	6.34095571e+02	0.00000000e+00
1.27332532e+02	6.41770794e-02	3.26817492e-01	8.35246341e+00	6.35074972e+02	0.00000000e+00
1.27528902e+02	6.55194725e-02	3.33653539e-01	8.35256198e+00	6.36054372e+02	0.00000000e+00
1.27725271e+02	6.49957297e-02	3.30986414e-01	8.35265819e+00	6.37033773e+02	0.00000000e+00
1.27921641e+02	6.47766071e-02	3.29870547e-01	8.35275003e+00	6.38013173e+02	0.00000000e+00
1.28118011e+02	6.39470390e-02	3.25646027e-01	8.35283554e+00	6.38992573e+02	0.00000000e+00
1.28314381e+02	6.34899743e-02	3.23318455e-01	8.35291291e+00	6.39971974e+02	0.00000000e+00
1.28510751e+02	6.37364166e-02	3.24573446e-01	8.35298321e+00	6.40951374e+02	0.00000000e+00
1.28707120e+02	6.44298113e-02	3.28104512e-01	8.35304921e+00	6.41930775e+02	0.00000000e+00
1.28903490e+02	6.34300906e-02	3.23013501e-01	8.35311179e+00	6.42910175e+02	0.00000000e+00
1.29099860e+02	6.38266871e-02	3.25033142e-01	8.35317170e+00	6.43889575e+02	0.00000000e+00
1.29296230e+02	6.33457172e-02	3.22583835e-01	8.35322966e+00	6.44868976e+02	0.00000000e+00
1.29492599e+02	6.23337069e-02	3.17430241e-01	8.35328635e+00	6.45848376e+02	0.00000000e+00
1.29688969e+02	6.31631808e-02	3.21654281e-01	8.35334252e+00	6.46827777e+02	0.00000000e+00
1.29885339e+02	6.32455972e-02	3.22073981e-01	8.35339883e+00	6.47807177e+02	0.00000000e+00
1.30081709e+02	6.36414850e-02	3.24090013e-01	8.35345594e+00	6.48786577e+02	0.00000000e+00
1.30278079e+02	6.43600740e-02	3.27749380e-01	8.35351446e+00	6.49765978e+02	0.00000000e+00
1.30474448e+02	6.29803820e-02	3.20723390e-01	8.35357434e+00	6.50745378e+02	0.00000000e+00
1.30670818e+02	6.38279528e-02	3.25039588e-01	8.35363438e+00	6.51724779e+02	0.00000000e+00
1.30867188e+02	6.33810224e-02	3.22763625e-01	8.35369447e+00	6.52704179e+02	0.00000000e+00
1.31063558e+02	6.32525522e-02	3.22109399e-01	8.35375458e+00	6.53683579e+02	0.00000000e+00
1.31259927e+02	6.31791894e-02	3.21735804e-01	8.35381471e+00	6.54662980e+02	0.00000000e+00
1.31456297e+02	6.41802837e-02	3.26833809e-01	8.35387485e+00	6.55642380e+02	0.00000000e+00
1.31652667e+02	6.32802517e-02	3.22250457e-01	8.35393497e+00	6.56621781e+02	0.00000000e+00
1.31849037e+02	6.30274851e-02	3.20963260e-01	8.35399509e+00	6.57601181e+02	0.00000000e+00
1.32045407e+02	6.31921983e-02	3.21802051e-01	8.35405517e+00	6.58580582e+02	0.00000000e+00
1.32241776e+02	6.28085559e-02	3.19848377e-01	8.35411522e+00	6.59559982e+02	0.00000000e+00
1.32438146e+02	6.26335003e-02	3.18956918e-01	8.35417483e+00	6.60539382e+02	0.00000000e+00
1.32634516e+02	6.21507200e-02	3.16498392e-01	8.35423280e+00	6.61518783e+02	0.00000000e+00
1.32830886e+02	6.28627483e-02	3.20124349e-01	8.35428945e+00	6.62498183e+02	0.00000000e+00
1.33027255e+02	6.29286974e-02	3.20460190e-01	8.35434558e+00	6.63477584e+02	0.00000000e+00
1.33223625e+02	6.38899602e-02	3.25355357e-01	8.35440186e+00	6.64456984e+02	0.00000000e+00
1.33419995e+02	6.19616786e-02	3.15535711e-01	8.35445895e+00	6.65436384e+02	0.00000000e+00
1.33616365e+02	6.13472168e-02	3.12406605e-01	8.35451757e+00	6.66415785e+02	0.00000000e+00
1.33812735e+02	6.16015338e-02	3.13701698e-01	8.35457844e+00	6.67395185e+02	0.00000000e+00
1.34009104e+02	6.25506044e-02	3.18534777e-01	8.35464214e+00	6.68374586e+02	0.00000000e+00
1.34205474e+02	6.18052435e-02	3.14739076e-01	8.35470928e+00	6.69353986e+02	0.00000000e+00
1.34401844e+02	6.21487273e-02	3.16488244e-01	8.35478110e+00	6.70333386e+02	0.00000000e+00
1.34598214e+02	6.25794854e-02	3.18681851e-01	8.35486152e+00	6.71312787e+02	0.00000000e+00
1.34794584e+02	6.21916671e-02	3.16706912e-01	8.35494959e+00	6.72292187e+02	0.00000000e+00
1.34990953e+02	6.22419987e-02	3.16963222e-01	8.35504331e+00	6.73271588e+02	0.00000000e+00
1.35187323e+02	6.16455859e-02	3.13926030e-01	8.35514076e+00	6.74250988e+02	0.00000000e+00
1.35383693e+02	6.06470438e-02	3.08841021e-01	8.35523969e+00	6.75230388e+02	0.00000000e+00
1.35580063e+02	6.13337025e-02	3.12337785e-01	8.35533800e+00	6.76209789e+02	0.00000000e+00
1.35776432e+02	6.15019093e-02	3.13194367e-01	8.35543383e+00	6.77189189e+02	0.00000000e+00
1.35972802e+02	6.13466500e-02	3.12403719e-01	8.35552485e+00	6.78168590e+02	0.00000000e+00
1.36169172e+02	6.04326581e-02	3.07749277e-01	8.35560924e+00	6.79147990e+02	0.00000000e+00
1.36365542e+02	5.90777259e-02	3.00849375e-01	8.35568576e+00	6.80127390e+02	0.00000000e+00
1.36561912e+02	5.85104991e-02	2.97960810e-01	8.35575769e+00	6.81106791e+02	0.00000000e+00
1.36758281e+02	5.80200005e-02	2.95462979e-01	8.35582815e+00	6.82086191e+02	0.00000000e+00
1.36954651e+02	6.10181064e-02	3.10730633e-01	8.35589678e+00	6.83065592e+02	0.00000000e+00
1.37151021e+02	6.27464308e-02	3.19532010e-01	8.35596313e+00	6.84044992e+02	0.00000000e+00
1.37347391e+02	6.33929021e-02	3.22824121e-01	8.35602649e+00	6.85024392e+02	0.00000000e+00
1.37543760e+02	6.26974585e-02	3.19282621e-01	8.35608672e+00	6.86003793e+02	0.00000000e+00
1.37740130e+02	6.25142658e-02	3.18349724e-01	8.35614337e+00	6.86983193e+02	0.00000000e+00
1.37936500e+02	6.13191819e-02	3.12263840e-01	8.35619567e+00	6.87962594e+02	0.00000000e+00
1.38132870e+02	6.16075140e-02	3.13732152e-01	8.35624369e+00	6.88941994e+02	0.00000000e+00
1.38329240e+02	6.13616219e-02	3.12479963e-01	8.35628681e+00	6.89921394e+02	0.00000000e+00
1.38525609e+02	6.13878095e-02	3.12613321e-01	8.35632442e+00	6.90900795e+02	0.00000000e+00
1.38721979e+02	5.99118766e-02	3.05097231e-01	8.35635742e+00	6.91880195e+02	0.00000000e+00
1.38918349e+02	6.02948465e-02	3.07047480e-01	8.35638651e+00	6.92859596e+02	0.00000000e+00
1.39114719e+02	5.95441079e-02	3.03224394e-01	8.35641325e+00	6.93838996e+02	0.00000000e+00
1.39311088e+02	5.88314979e-02	2.99595475e-01	8.35643866e+00	6.94818397e+02	0.00000000e+00
1.39507458e+02	5.87637753e-02	2.99250602e-01	8.35646394e+00	6.95797797e+02	0.00000000e+00
1.39703828e+02	5.73528709e-02	2.92065666e-01	8.35649013e+00	6.96777197e+02	0.00000000e+00
1.39900198e+02	5.61655235e-02	2.86019178e-01	8.35651854e+00	6.97756598e+02	0.00000000e+00
1.40096568e+02	5.60470835e-02	2.85416030e-01	8.35655007e+00	6.98735998e+02	0.00000000e+00
1.40292937e+02	5.49860231e-02	2.80012651e-01	8.35658589e+00	6.99715399e+02	0.00000000e+00
1.40489307e+02	5.40206785e-02	2.75096699e-01	8.35662775e+00	7.00694799e+02	0.00000000e+00
1.40685677e+02	5.31868317e-02	2.70850389e-01	8.35667610e+00	7.01674199e+02	0.00000000e+00
1.40882047e+02	5.24289278e-02	2.66990814e-01	8.35673093e+00	7.02653600e+02	0.00000000e+00
1.41078417e+02	5.29064918e-02	2.69422777e-01	8.35679013e+00	7.03633000e+02	0.00000000e+00
1.41274786e+02	5.24508693e-02	2.67102550e-01	8.35685307e+00	7.04612401e+02	0.00000000e+00
1.41471156e+02	5.19651555e-02	2.64629085e-01	8.35691834e+00	7.05591801e+02	0.00000000e+00
1.41667526e+02	5.07031498e-02	2.58202405e-01	8.35698485e+00	7.06571201e+02	0.00000000e+00
1.41863896e+02	5.08193289e-02	2.58794039e-01	8.35705142e+00	7.07550602e+02	0.00000000e+00
1.42060265e+02	4.98006453e-02	2.53606461e-01	8.35711705e+00	7.08530002e+02	0.00000000e+00
1.42256635e+02	4.94228969e-02	2.51682803e-01	8.35718031e+00	7.09509403e+02	0.00000000e+00
1.42453005e+02	4.86382552e-02	2.47687067e-01	8.35724112e+00	7.10488803e+02	0.00000000e+00
1.42649375e+02	4.86433019e-02	2.47712767e-01	8.35730127e+00	7.11468203e+02	0.00000000e+00
1.42845745e+02	4.74917283e-02	2.41848456e-01	8.35736140e+00	7.12447604e+02	0.00000000e+00
1.43042114e+02	4.75820931e-02	2.42308632e-01	8.35742150e+00	7.13427004e+02	0.00000000e+00
1.43238484e+02	4.68699022e-02	2.38681847e-01	8.35748160e+00	7.14406405e+02	0.00000000e+00
1.43434854e+02	4.68054536e-02	2.38353647e-01	8.35754169e+00	7.15385805e+02	0.00000000e+00
1.43631224e+02	4.65353245e-02	2.36978033e-01	8.35760180e+00	7.16365205e+02	0.00000000e+00
1.43827593e+02	4.59753352e-02	2.34126325e-01	8.35766193e+00	7.17344606e+02	0.00000000e+00
1.44023963e+02	4.57671180e-02	2.33065993e-01	8.35772209e+00	7.18324006e+02	0.00000000e+00
1.44220333e+02	4.49898074e-02	2.29107590e-01	8.35778228e+00	7.19303407e+02	0.00000000e+00
1.44416703e+02	4.53568966e-02	2.30976967e-01	8.35784289e+00	7.20282807e+02	0.00000000e+00
1.44613073e+02	4.48409684e-02	2.28349638e-01	8.35790579e+00	7.21262207e+02	0.00000000e+00
1.44809442e+02	4.44331354e-02	2.26272775e-01	8.35797134e+00	7.22241608e+02	0.00000000e+00
1.45005812e+02	4.45353323e-02	2.26793206e-01	8.35803807e+00	7.23221008e+02	0.00000000e+00
1.45202182e+02	4.44193832e-02	2.26202743e-01	8.35810484e+00	7.24200409e+02	0.00000000e+00
1.45398552e+02	4.43246109e-02	2.25720121e-01	8.35817056e+00	7.25179809e+02	0.00000000e+00
1.45594922e+02	4.37522894e-02	2.22805612e-01	8.35823380e+00	7.26159209e+02	0.00000000e+00
1.45791291e+02	4.35105345e-02	2.21574492e-01	8.35829383e+00	7.27138610e+02	0.00000000e+00
1.45987661e+02	4.30132707e-02	2.19042209e-01	8.35834907e+00	7.28118010e+02	0.00000000e+00
1.46184031e+02	4.36736927e-02	2.22405364e-01	8.35839895e+00	7.29097411e+02	0.00000000e+00
1.46380401e+02	4.39504102e-02	2.23814529e-01	8.35844212e+00	7.30076811e+02	0.00000000e+00
1.46576770e+02	4.44817205e-02	2.26520192e-01	8.35847906e+00	7.31056212e+02	0.00000000e+00
1.46773140e+02	4.41576680e-02	2.24869976e-01	8.35851136e+00	7.32035612e+02	0.00000000e+00
1.46969510e+02	4.46315836e-02	2.27283360e-01	8.35854001e+00	7.33015012e+02	0.00000000e+00
1.47165880e+02	4.42461518e-02	2.25320574e-01	8.35856654e+00	7.33994413e+02	0.00000000e+00
1.47362250e+02	4.36742261e-02	2.22408080e-01	8.35859182e+00	7.34973813e+02	0.00000000e+00
1.47558619e+02	4.34176188e-02	2.21101325e-01	8.35861714e+00	7.35953214e+02	0.00000000e+00
1.47754989e+02	4.34341855e-02	2.21185690e-01	8.35864370e+00	7.36932614e+02	0.00000000e+00
1.47951359e+02	4.33978703e-02	2.21000757e-01	8.35867248e+00	7.37912014e+02	0.00000000e+00
1.48147729e+02	4.28693171e-02	2.18309135e-01	8.35870460e+00	7.38891415e+02	0.00000000e+00
1.48344098e+02	4.23053298e-02	2.15437068e-01	8.35874153e+00	7.39870815e+02	0.00000000e+00
1.48540468e+02	4.24601847e-02	2.16225655e-01	8.35878545e+00	7.40850216e+02	0.00000000e+00
1.48736838e+02	4.18498684e-02	2.13117660e-01	8.35884000e+00	7.41829616e+02	0.00000000e+00
1.48933208e+02	4.21462777e-02	2.14627105e-01	8.35890144e+00	7.42809016e+02	0.00000000e+00
1.49129578e+02	4.06010563e-02	2.06758168e-01	8.35896821e+00	7.43788417e+02	0.00000000e+00
1.49325947e+02	4.16262453e-02	2.11978875e-01	8.35903775e+00	7.44767817e+02	0.00000000e+00
1.49522317e+02	4.03875144e-02	2.05670721e-01	8.35910770e+00	7.45747218e+02	0.00000000e+00
1.49718687e+02	3.97344452e-02	2.02345009e-01	8.35917559e+00	7.46726618e+02	0.00000000e+00
1.49915057e+02	3.95795258e-02	2.01556092e-01	8.35923962e+00	7.47706018e+02	0.00000000e+00
1.50111426e+02	3.93975193e-02	2.00629237e-01	8.35929680e+00	7.48685419e+02	0.00000000e+00
1.50307796e+02	3.90031631e-02	1.98621004e-01	8.35934563e+00	7.49664819e+02	0.00000000e+00
1.50504166e+02	3.80312164e-02	1.93671430e-01	8.35938578e+00	7.50644220e+02	0.00000000e+00
1.50700536e+02	3.73818455e-02	1.90364552e-01	8.35941965e+00	7.51623620e+02	0.00000000e+00
1.50896906e+02	3.76735416e-02	1.91849995e-01	8.35944981e+00	7.52603020e+02	0.00000000e+00
1.51093275e+02	3.67565802e-02	1.87180431e-01	8.35947712e+00	7.53582421e+02	0.00000000e+00
